"ITTER107","Territorio","TIPO_DATO15","Tipo indicatore","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2011","2011",12.9,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2012","2012",13,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2013","2013",13,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2014","2014",13,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2015","2015",12.9,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2016","2016",12.8,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2017","2017",12.7,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2018","2018",12.5,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2019","2019",12.4,,
"ITC1","Piemonte","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2020","2020",12.2,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2002","2002",66.7,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2003","2003",66.2,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2004","2004",66,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2005","2005",65.5,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2006","2006",65,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2007","2007",64.6,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2008","2008",64.5,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2009","2009",64.3,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2010","2010",64.1,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2011","2011",64,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2012","2012",63.5,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2013","2013",63.2,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2014","2014",62.8,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2015","2015",62.5,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2016","2016",62.3,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2017","2017",62.2,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2018","2018",62.1,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2019","2019",62,,
"ITC1","Piemonte","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2020","2020",61.9,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2002","2002",21.3,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2003","2003",21.6,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2004","2004",21.8,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2005","2005",22.2,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2006","2006",22.6,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2007","2007",22.8,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2008","2008",22.8,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2009","2009",22.9,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2010","2010",23,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2011","2011",23.1,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2012","2012",23.5,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2013","2013",23.8,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2014","2014",24.2,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2015","2015",24.6,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2016","2016",24.9,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2017","2017",25.1,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2018","2018",25.4,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2019","2019",25.6,,
"ITC1","Piemonte","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2020","2020",25.9,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2002","2002",50,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2003","2003",51.1,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2004","2004",51.6,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2005","2005",52.7,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2006","2006",53.9,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2007","2007",54.8,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2008","2008",55,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2009","2009",55.4,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2010","2010",56,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2011","2011",56.4,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2012","2012",57.4,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2013","2013",58.2,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2014","2014",59.2,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2015","2015",60,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2016","2016",60.4,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2017","2017",60.8,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2018","2018",61,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2019","2019",61.2,,
"ITC1","Piemonte","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2020","2020",61.5,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2002","2002",31.9,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2003","2003",32.6,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2004","2004",33,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2005","2005",33.9,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2006","2006",34.7,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2007","2007",35.3,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2008","2008",35.4,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2009","2009",35.6,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2010","2010",35.9,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2011","2011",36.1,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2012","2012",37,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2013","2013",37.7,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2014","2014",38.5,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2015","2015",39.4,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2016","2016",39.9,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2017","2017",40.4,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2018","2018",40.8,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2019","2019",41.3,,
"ITC1","Piemonte","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2020","2020",41.8,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2002","2002",176.2,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2003","2003",176.9,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2004","2004",178.3,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2005","2005",180,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2006","2006",181.1,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2007","2007",181.7,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2008","2008",180.4,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2009","2009",179.2,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2010","2010",178.7,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2011","2011",178.4,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2012","2012",180.7,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2013","2013",183,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2014","2014",186.5,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2015","2015",190.5,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2016","2016",194.3,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2017","2017",198.2,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2018","2018",202.2,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2019","2019",207,,
"ITC1","Piemonte","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2020","2020",212.4,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2002","2002",44.3,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2003","2003",44.5,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2004","2004",44.6,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2005","2005",44.7,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2006","2006",44.8,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2007","2007",45,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2008","2008",45,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2009","2009",45.1,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2010","2010",45.3,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2011","2011",45.4,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2012","2012",45.6,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2013","2013",45.8,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2014","2014",46,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2015","2015",46.2,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2016","2016",46.4,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2017","2017",46.6,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2018","2018",46.9,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2019","2019",47.1,,
"ITC1","Piemonte","MEANAGEP","età media della popolazione - al 1° gennaio","2020","2020",47.3,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2002","2002",79.7,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2003","2003",79.6,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2004","2004",80.5,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2005","2005",80.6,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2006","2006",80.8,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2007","2007",81.1,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2008","2008",81.1,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2009","2009",81.3,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2010","2010",81.7,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2011","2011",81.9,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2012","2012",82.1,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2013","2013",82.2,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2014","2014",82.6,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2015","2015",82.1,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2016","2016",82.7,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2017","2017",82.5,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2018","2018",82.6,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2019","2019",82.9,,
"ITC1","Piemonte","LIFEEXP0T","speranza di vita alla nascita - totale","2020","2020",81.4,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2002","2002",18.7,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2003","2003",18.5,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2004","2004",19.3,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2005","2005",19.2,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2006","2006",19.5,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2007","2007",19.6,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2008","2008",19.5,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2009","2009",19.7,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2010","2010",20,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2011","2011",20.2,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2012","2012",20.1,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2013","2013",20.3,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2014","2014",20.6,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2015","2015",20.2,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2016","2016",20.7,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2017","2017",20.5,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2018","2018",20.6,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2019","2019",20.8,,
"ITC1","Piemonte","LIFEEXP65T","speranza di vita a 65 anni - totale","2020","2020",19.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2002","2002",9.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2003","2003",9.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2004","2004",9.6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2005","2005",9.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2006","2006",10.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2007","2007",9.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2008","2008",10.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2009","2009",10.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2010","2010",9.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","BIRTHRATE","tasso di natalità (per mille abitanti)","2011","2011",9.6,,
